"","coffeid","typeid","value"
"20534",1284,6,"unex guatemala, s.a."
"20535",1284,7,"oriente"
"20536",1284,8,"Conquista / Morito"
"20537",1284,9,"1 kg"
"20538",1284,10,"Asociacion Nacional Del CafÃ©"
"20539",1284,11,"2012"
"20540",1284,12,"Bourbon"
"20541",1284,13,"Washed / Wet"
"20542",1284,14,""
"20543",1284,15,"Asociacion Nacional Del CafÃ©"
"20544",1284,16,"m"
"20545",1285,1,"Arabica"
"20546",1285,2,"juan luis alvarado romero"
"20547",1285,3,"Guatemala"
"20548",1285,4,"conquista / morito"
"20549",1285,5,"beneficio ixchel"
"20550",1285,6,""
"20551",1285,7,""
"20552",1285,8,""
"20553",1285,9,""
"20554",1285,10,""
"20555",1285,11,""
"20556",1285,12,""
"20557",1285,13,""
"20558",1285,14,""
"20559",1285,15,""
"20560",1285,16,""
"20561",1286,1,"Arabica"
"20562",1286,2,"nestor mendez gomez"
"20563",1286,3,"Mexico"
"20564",1286,4,"sierra madre"
"20565",1286,5,"angel albino corzo, chiapas"
"20566",1286,6,"cesmach s.c."
"20567",1286,7,"chiapas"
"20568",1286,8,"CESMACH (VARIOS)"
"20569",1286,9,"1 kg"
"20570",1286,10,"AMECAFE"
"20571",1286,11,"2013"
"20572",1286,12,"Typica"
"20573",1286,13,"Washed / Wet"
"20574",1286,14,"Green"
"20575",1286,15,"AMECAFE"
"20576",1286,16,"m"
"20577",1287,1,"Arabica"
"20578",1287,2,"eileen koyanagi"
"20579",1287,3,"United States (Hawaii)"
"20580",1287,4,""
"20581",1287,5,""
"20582",1287,6,"kona pacific farmers cooperative"
"20583",1287,7,"kona"
"20584",1287,8,""
"20585",1287,9,"100 lbs"
"20586",1287,10,"Specialty Coffee Association"
"20587",1287,11,"2014"
"20588",1287,12,"Hawaiian Kona"
"20589",1287,13,"Natural / Dry"
"20590",1287,14,"Blue-Green"
"20591",1287,15,"Specialty Coffee Association"
"20592",1287,16,"ft"
"20593",1288,1,"Arabica"
"20594",1288,2,"juan luis alvarado romero"
"20595",1288,3,"Guatemala"
"20596",1288,4,"la castellana"
"20597",1288,5,"beneficio ixchel"
"20598",1288,6,"unex guatemala, s.a."
"20599",1288,7,"oriente"
"20600",1288,8,"AGRIPEC DE LA VEGA Y CIA."
"20601",1288,9,"69 kg"
"20602",1288,10,"Asociacion Nacional Del CafÃ©"
"20603",1288,11,"2013"
"20604",1288,12,"Bourbon"
"20605",1288,13,"Washed / Wet"
"20606",1288,14,"Green"
"20607",1288,15,"Asociacion Nacional Del CafÃ©"
"20608",1288,16,"ft"
"20609",1289,1,"Arabica"
"20610",1289,2,"jorge octavio escamilla prado"
"20611",1289,3,"Mexico"
"20612",1289,4,"las ceibas"
"20613",1289,5,"catuai amarillo sss"
"20614",1289,6,""
"20615",1289,7,"chocaman, veracruz"
"20616",1289,8,"JORGE OCTAVIO ESCAMILLA PRADO"
"20617",1289,9,"1 kg"
"20618",1289,10,"AMECAFE"
"20619",1289,11,"2012"
"20620",1289,12,"Typica"
"20621",1289,13,"Washed / Wet"
"20622",1289,14,"Green"
"20623",1289,15,"AMECAFE"
"20624",1289,16,"m"
"20625",1290,1,"Arabica"
"20626",1290,2,"myrna roxana galvez gonzalez"
"20627",1290,3,"Mexico"
"20628",1290,4,"la marina-el orizabeÃ±o"
"20629",1290,5,"beneficio de cafÃ© tecoxolco s. de r.l. de c.v."
"20630",1290,6,""
"20631",1290,7,"xalapa"
"20632",1290,8,"MYRNA ROXANA GÃLVEZ GONZÃLEZ"
"20633",1290,9,"1 kg"
"20634",1290,10,"AMECAFE"
"20635",1290,11,"2012"
"20636",1290,12,"Typica"
"20637",1290,13,"Washed / Wet"
"20638",1290,14,"None"
"20639",1290,15,"AMECAFE"
"20640",1290,16,"m"
"20641",1291,1,"Arabica"
"20642",1291,2,"eugene holman pew"
"20643",1291,3,"Mexico"
"20644",1291,4,"rancho vigia"
"20645",1291,5,"rancho vigia"
"20646",1291,6,""
"20647",1291,7,"coatepec"
"20648",1291,8,"EUGENE HOLMAN PEW"
"20649",1291,9,"1 kg"
"20650",1291,10,"AMECAFE"
"20651",1291,11,"2012"
"20652",1291,12,"Typica"
"20653",1291,13,"Washed / Wet"
"20654",1291,14,"Green"
"20655",1291,15,"AMECAFE"
"20656",1291,16,"m"
"20657",1292,1,"Arabica"
"20658",1292,2,"kona pacific farmers cooperative"
"20659",1292,3,"United States (Hawaii)"
"20660",1292,4,""
"20661",1292,5,""
"20662",1292,6,"kona pacific farmers cooperative"
"20663",1292,7,"kona"
"20664",1292,8,""
"20665",1292,9,"100 lbs"
"20666",1292,10,"Specialty Coffee Association"
"20667",1292,11,"2012"
"20668",1292,12,"Hawaiian Kona"
"20669",1292,13,"Natural / Dry"
"20670",1292,14,""
"20671",1292,15,"Specialty Coffee Association"
"20672",1292,16,"ft"
"20673",1293,1,"Arabica"
"20674",1293,2,"bourbon specialty coffees"
"20675",1293,3,"Brazil"
"20676",1293,4,""
"20677",1293,5,"dinamo armazens gerais ltda"
"20678",1293,6,"bourbon specialty coffees"
"20679",1293,7,"campos altos - cerrado"
"20680",1293,8,""
"20681",1293,9,"60 kg"
"20682",1293,10,"Brazil Specialty Coffee Association"
"20683",1293,11,"2016"
"20684",1293,12,""
"20685",1293,13,""
"20686",1293,14,"Green"
"20687",1293,15,"Brazil Specialty Coffee Association"
"20688",1293,16,"m"
"20689",1294,1,"Arabica"
"20690",1294,2,"cafes finos de exportacion s de r.l."
"20691",1294,3,"Honduras"
"20692",1294,4,"various"
"20693",1294,5,"cafes finos de exportacion s. de r.l."
"20694",1294,6,"cafes finos de exportacion s de r.l."
"20695",1294,7,"intibuca"
"20696",1294,8,"Cooperativa Coaquil"
"20697",1294,9,"2 kg"
"20698",1294,10,"Instituto HondureÃ±o del CafÃ©"
"20699",1294,11,"2014"
"20700",1294,12,"Pacas"
"20701",1294,13,"Washed / Wet"
"20702",1294,14,"Green"
"20703",1294,15,"Instituto HondureÃ±o del CafÃ©"
"20704",1294,16,"m"
"20705",1295,1,"Arabica"
"20706",1295,2,"kurt kappeli"
"20707",1295,3,"Mexico"
"20708",1295,4,"various"
"20709",1295,5,"u.c.i.r.i."
"20710",1295,6,"upctiz zapoteca s.p.r. de r.l."
"20711",1295,7,"sierra alta mixe y zapoteca"
"20712",1295,8,"various small producers"
"20713",1295,9,"69 kg"
"20714",1295,10,"Specialty Coffee Association"
"20715",1295,11,"2014"
"20716",1295,12,"Typica"
"20717",1295,13,"Washed / Wet"
"20718",1295,14,""
"20719",1295,15,"Specialty Coffee Association"
"20720",1295,16,"m"
"20721",1296,1,"Arabica"
"20722",1296,2,"honor dela fuente"
"20723",1296,3,"Colombia"
"20724",1296,4,""
"20725",1296,5,""
"20726",1296,6,"costco wholesale industries"
"20727",1296,7,""
"20728",1296,8,""
"20729",1296,9,"5 lbs"
"20730",1296,10,"Specialty Coffee Association"
"20731",1296,11,"2013"
"20732",1296,12,""
"20733",1296,13,"Natural / Dry"
"20734",1296,14,"Bluish-Green"
"20735",1296,15,"Specialty Coffee Association"
"20736",1296,16,"m"
"20737",1297,1,"Arabica"
"20738",1297,2,"eileen koyanagi"
"20739",1297,3,"United States (Hawaii)"
"20740",1297,4,""
"20741",1297,5,""
"20742",1297,6,"kona pacific farmers cooperative"
"20743",1297,7,"kona"
"20744",1297,8,""
"20745",1297,9,"100 lbs"
"20746",1297,10,"Specialty Coffee Association"
"20747",1297,11,"2014"
"20748",1297,12,"Hawaiian Kona"
"20749",1297,13,"Natural / Dry"
"20750",1297,14,"Green"
"20751",1297,15,"Specialty Coffee Association"
"20752",1297,16,"ft"
"20753",1298,1,"Arabica"
"20754",1298,2,"myriam kaplan-pasternak"
"20755",1298,3,"Haiti"
"20756",1298,4,"2000 farmers"
"20757",1298,5,"cooperative agro-industrielle de marmela"
"20758",1298,6,""
"20759",1298,7,"marmelade"
"20760",1298,8,"Asosyasyon PlantÃ¨ Kafe KrÃ¨tapen (APCAP) "
"20761",1298,9,"Asosyasyon PlantÃ¨ Kafe"
"20762",1298,10,"85"
"20763",1298,11,"130 lbs"
"20764",1298,12,"August 23rd, 2011"
"20765",1298,13,"Myriam Kaplan-Pasternak"
"20766",1298,14,"1"
"20767",1298,15,"0"
"20768",1298,16,"36d0d00a3724338ba7937c52a378d085f2172daa"
"20769",1299,1,"Arabica"
"20770",1299,2,"santa laura exportadora de cafe s.l.e.c. s.a."
"20771",1299,3,"Costa Rica"
"20772",1299,4,"several"
"20773",1299,5,"several"
"20774",1299,6,"santa laura exportadora de cafe s.l.e.c. s.a."
"20775",1299,7,"occidental"
"20776",1299,8,"Beneficio la Eva S.A."
"20777",1299,9,"1 kg"
"20778",1299,10,"Specialty Coffee Association of Costa Rica"
"20779",1299,11,"2014"
"20780",1299,12,"Caturra"
"20781",1299,13,"Washed / Wet"
"20782",1299,14,"Green"
"20783",1299,15,"Specialty Coffee Association of Costa Rica"
"20784",1299,16,"m"
"20785",1300,1,"Arabica"
"20786",1300,2,"jose armando norberto borzani lemini"
"20787",1300,3,"Mexico"
"20788",1300,4,"la vuelta"
"20789",1300,5,"mazatepec, tlatlauquitepec, puebla"
"20790",1300,6,"cafe colonial de tlatlauquitepec"
"20791",1300,7,"tlatlauquitepec"
"20792",1300,8,"JOSÃ‰ ARMANDO NORBERTO BORZANI LEMINI"
"20793",1300,9,"1 kg"
"20794",1300,10,"AMECAFE"
"20795",1300,11,"2012"
"20796",1300,12,"Mundo Novo"
"20797",1300,13,"Washed / Wet"
"20798",1300,14,"Green"
"20799",1300,15,"AMECAFE"
"20800",1300,16,"m"
"20801",1301,1,"Arabica"
"20802",1301,2,"ricardo aaron sampieri marini"
"20803",1301,3,"Mexico"
"20804",1301,4,"la morena"
"20805",1301,5,"tlamatoca, hutusco, ver."
"20806",1301,6,""
"20807",1301,7,"veracruz"
"20808",1301,8,"RICARDO AARON SAMPIERI MARINI"
"20809",1301,9,"1 kg"
"20810",1301,10,"AMECAFE"
"20811",1301,11,"2012"
"20812",1301,12,"Bourbon"
"20813",1301,13,"Washed / Wet"
"20814",1301,14,"Green"
"20815",1301,15,"AMECAFE"
"20816",1301,16,"m"
"20817",1302,1,"Arabica"
"20818",1302,2,"kurt kappeli"
"20819",1302,3,"Mexico"
"20820",1302,4,"various"
"20821",1302,5,"f.i.e.c.h."
"20822",1302,6,"globus coffee"
"20823",1302,7,"sierra norte yajalon, chiapas"
"20824",1302,8,"various small producers"
"20825",1302,9,"2 kg"
"20826",1302,10,"Specialty Coffee Association"
"20827",1302,11,"2014"
"20828",1302,12,"Typica"
"20829",1302,13,"Washed / Wet"
"20830",1302,14,"Green"
"20831",1302,15,"Specialty Coffee Association"
"20832",1302,16,"m"
"20833",1303,1,"Arabica"
"20834",1303,2,"volcafe ltda. - brasil"
"20835",1303,3,"Brazil"
"20836",1303,4,""
"20837",1303,5,"copag"
"20838",1303,6,"volcafe ltda."
"20839",1303,7,"cerrado"
"20840",1303,8,""
"20841",1303,9,"59 kg"
"20842",1303,10,"Brazil Specialty Coffee Association"
"20843",1303,11,"2017 / 2018"
"20844",1303,12,""
"20845",1303,13,"Natural / Dry"
"20846",1303,14,"Green"
"20847",1303,15,"Brazil Specialty Coffee Association"
"20848",1303,16,"m"
"20849",1304,1,"Arabica"
"20850",1304,2,"cadexsa"
"20851",1304,3,"Honduras"
"20852",1304,4,"cerro bueno"
"20853",1304,5,"cadexsa"
"20854",1304,6,"cadexsa"
"20855",1304,7,"marcala"
"20856",1304,8,"Omar Acosta"
"20857",1304,9,"1 kg"
"20858",1304,10,"Instituto HondureÃ±o del CafÃ©"
"20859",1304,11,"2014"
"20860",1304,12,"Catuai"
"20861",1304,13,"Washed / Wet"
"20862",1304,14,"Green"
"20863",1304,15,"Instituto HondureÃ±o del CafÃ©"
"20864",1304,16,"m"
"20865",1305,1,"Arabica"
"20866",1305,2,"cadexsa"
"20867",1305,3,"Honduras"
"20868",1305,4,"cerro bueno"
"20869",1305,5,"cadexsa"
"20870",1305,6,"cadexsa"
"20871",1305,7,"marcala"
"20872",1305,8,"Omar Acosta"
"20873",1305,9,"1 kg"
"20874",1305,10,"Instituto HondureÃ±o del CafÃ©"
"20875",1305,11,"2014"
"20876",1305,12,"Catuai"
"20877",1305,13,"Washed / Wet"
"20878",1305,14,"Green"
"20879",1305,15,"Instituto HondureÃ±o del CafÃ©"
"20880",1305,16,"m"
"20881",1306,1,"Arabica"
"20882",1306,2,"cadexsa"
"20883",1306,3,"Honduras"
"20884",1306,4,"cerro bueno"
"20885",1306,5,"cadexsa"
"20886",1306,6,"cadexsa"
"20887",1306,7,"marcala"
"20888",1306,8,"Omar Acosta"
"20889",1306,9,"1 kg"
"20890",1306,10,"Instituto HondureÃ±o del CafÃ©"
"20891",1306,11,"2014"
"20892",1306,12,"Catuai"
"20893",1306,13,"Washed / Wet"
"20894",1306,14,"Green"
"20895",1306,15,"Instituto HondureÃ±o del CafÃ©"
"20896",1306,16,"m"
"20897",1307,1,"Arabica"
"20898",1307,2,"juan carlos garcia lopez"
"20899",1307,3,"Mexico"
"20900",1307,4,"el centenario"
"20901",1307,5,"la esperanza, municipio juchique de ferrer, veracruz"
"20902",1307,6,"terra mia"
"20903",1307,7,"juchique de ferrer"
"20904",1307,8,"JUAN CARLOS GARCÃA LOPEZ"
"20905",1307,9,"1 kg"
"20906",1307,10,"AMECAFE"
"20907",1307,11,"2012"
"20908",1307,12,"Bourbon"
"20909",1307,13,"Washed / Wet"
"20910",1307,14,"None"
"20911",1307,15,"AMECAFE"
"20912",1307,16,"m"
"20913",1308,1,"Arabica"
"20914",1308,2,"myriam kaplan-pasternak"
"20915",1308,3,"Haiti"
"20916",1308,4,"200 farms"
"20917",1308,5,"coeb koperativ ekselsyo basen (350 members)"
"20918",1308,6,"haiti coffee"
"20919",1308,7,"department d'artibonite , haiti"
"20920",1308,8,"COEB Koperativ Ekselsyo Basen"
"20921",1308,9,"2 kg"
"20922",1308,10,"Specialty Coffee Association"
"20923",1308,11,"2012"
"20924",1308,12,"Typica"
"20925",1308,13,"Natural / Dry"
"20926",1308,14,"Blue-Green"
"20927",1308,15,"Specialty Coffee Association"
"20928",1308,16,"m"
"20929",1309,1,"Arabica"
"20930",1309,2,"exportadora atlantic, s.a."
"20931",1309,3,"Nicaragua"
"20932",1309,4,"finca las marÃ­as"
"20933",1309,5,"beneficio atlantic condega"
"20934",1309,6,"exportadora atlantic s.a"
"20935",1309,7,"jalapa"
"20936",1309,8,"TeÃ³filo NarvÃ¡ez"
"20937",1309,9,"69 kg"
"20938",1309,10,"Instituto HondureÃ±o del CafÃ©"
"20939",1309,11,"2016"
"20940",1309,12,"Caturra"
"20941",1309,13,"Other"
"20942",1309,14,"Green"
"20943",1309,15,"Instituto HondureÃ±o del CafÃ©"
"20944",1309,16,"m"
"20945",1310,1,"Arabica"
"20946",1310,2,"juan luis alvarado romero"
"20947",1310,3,"Guatemala"
"20948",1310,4,"finca el limon"
"20949",1310,5,"beneficio serben"
"20950",1310,6,"unicafe"
"20951",1310,7,"nuevo oriente"
"20952",1310,8,"WILLIAM ESTUARDO MARTINEZ PACHECO"
"20953",1310,9,"1 kg"
"20954",1310,10,"Asociacion Nacional Del CafÃ©"
"20955",1310,11,"2012"
"20956",1310,12,"Catuai"
"20957",1310,13,"Washed / Wet"
"20958",1310,14,"Green"
"20959",1310,15,"Asociacion Nacional Del CafÃ©"
"20960",1310,16,"ft"
"20961",1311,1,"Arabica"
"20962",1311,2,"bismarck castro"
"20963",1311,3,"Honduras"
"20964",1311,4,"los hicaques"
"20965",1311,5,"cigrah s.a de c.v."
"20966",1311,6,"cigrah s.a de c.v"
"20967",1311,7,"comayagua"
"20968",1311,8,"Reinerio Zepeda"
"20969",1311,9,"69 kg"
"20970",1311,10,"Instituto HondureÃ±o del CafÃ©"
"20971",1311,11,"2017"
"20972",1311,12,"Caturra"
"20973",1311,13,""
"20974",1311,14,"Green"
"20975",1311,15,"Instituto HondureÃ±o del CafÃ©"
"20976",1311,16,"m"
"20977",1312,1,"Robusta"
"20978",1312,2,"ankole coffee producers coop"
"20979",1312,3,"Uganda"
"20980",1312,4,"kyangundu cooperative society"
"20981",1312,5,"ankole coffee producers"
"20982",1312,6,"ankole coffee producers coop"
"20983",1312,7,"sheema south western"
"20984",1312,8,"Ankole coffee producers coop"
"20985",1312,9,"60 kg"
"20986",1312,10,"Uganda Coffee Development Authority"
"20987",1312,11,"2013"
"20988",1312,12,""
"20989",1312,13,""
"20990",1312,14,"Green"
"20991",1312,15,"Uganda Coffee Development Authority"
"20992",1312,16,"m"
"20993",1313,1,"Robusta"
"20994",1313,2,"nishant gurjer"
"20995",1313,3,"India"
"20996",1313,4,"sethuraman estate kaapi royale"
"20997",1313,5,"sethuraman estate"
"20998",1313,6,"kaapi royale"
"20999",1313,7,"chikmagalur karnataka indua"
"21000",1313,8,"Nishant Gurjer Kaapi Royale"
"21001",1313,9,"60 kg"
"21002",1313,10,"Specialty Coffee Association"
"21003",1313,11,"2017"
"21004",1313,12,""
"21005",1313,13,"Washed / Wet"
"21006",1313,14,""
"21007",1313,15,"Specialty Coffee Association"
"21008",1313,16,"m"
"21009",1314,1,"Robusta"
"21010",1314,2,"andrew hetzel"
"21011",1314,3,"India"
"21012",1314,4,"sethuraman estate"
"21013",1314,5,""
"21014",1314,6,"sethuraman estate"
"21015",1314,7,"chikmagalur"
"21016",1314,8,"Nishant Gurjer"
"21017",1314,9,"2 kg"
"21018",1314,10,"Specialty Coffee Association"
"21019",1314,11,"2015"
"21020",1314,12,""
"21021",1314,13,""
"21022",1314,14,"Green"
"21023",1314,15,"Specialty Coffee Association"
"21024",1314,16,"m"
"21025",1315,1,"Robusta"
"21026",1315,2,"ugacof"
"21027",1315,3,"Uganda"
"21028",1315,4,"ugacof project area"
"21029",1315,5,"ugacof"
"21030",1315,6,"ugacof ltd"
"21031",1315,7,"central"
"21032",1315,8,"UGACOF"
"21033",1315,9,"60 kg"
"21034",1315,10,"Uganda Coffee Development Authority"
"21035",1315,11,"2013"
"21036",1315,12,""
"21037",1315,13,""
"21038",1315,14,"Green"
"21039",1315,15,"Uganda Coffee Development Authority"
"21040",1315,16,"m"
"21041",1316,1,"Robusta"
"21042",1316,2,"katuka development trust ltd"
"21043",1316,3,"Uganda"
"21044",1316,4,"katikamu capca farmers association"
"21045",1316,5,"katuka development trust"
"21046",1316,6,"katuka development trust ltd"
"21047",1316,7,"luwero central region"
"21048",1316,8,"Katuka Development Trust Ltd"
"21049",1316,9,"60 kg"
"21050",1316,10,"Uganda Coffee Development Authority"
"21051",1316,11,"2013"
"21052",1316,12,""
"21053",1316,13,""
"21054",1316,14,"Green"
"21055",1316,15,"Uganda Coffee Development Authority"
"21056",1316,16,"m"
"21057",1317,1,"Robusta"
"21058",1317,2,"andrew hetzel"
"21059",1317,3,"India"
"21060",1317,4,""
"21061",1317,5,"(self)"
"21062",1317,6,"cafemakers, llc"
"21063",1317,7,"chikmagalur"
"21064",1317,8,"Sethuraman Estates"
"21065",1317,9,"1 kg"
"21066",1317,10,"Specialty Coffee Association"
"21067",1317,11,"2012"
"21068",1317,12,""
"21069",1317,13,""
"21070",1317,14,"Green"
"21071",1317,15,"Specialty Coffee Association"
"21072",1317,16,"m"
"21073",1318,1,"Robusta"
"21074",1318,2,"andrew hetzel"
"21075",1318,3,"India"
"21076",1318,4,"sethuraman estates"
"21077",1318,5,""
"21078",1318,6,"cafemakers"
"21079",1318,7,"chikmagalur"
"21080",1318,8,"Nishant Gurjer"
"21081",1318,9,"2 kg"
"21082",1318,10,"Specialty Coffee Association"
"21083",1318,11,"2014"
"21084",1318,12,""
"21085",1318,13,""
"21086",1318,14,"Green"
"21087",1318,15,"Specialty Coffee Association"
"21088",1318,16,"m"
"21089",1319,1,"Robusta"
"21090",1319,2,"nishant gurjer"
"21091",1319,3,"India"
"21092",1319,4,"sethuraman estate kaapi royale"
"21093",1319,5,"sethuraman estate"
"21094",1319,6,"kaapi royale"
"21095",1319,7,"chikmagalur karnataka india"
"21096",1319,8,"Nishant Gurjer Kaapi Royale"
"21097",1319,9,"60 kg"
"21098",1319,10,"Specialty Coffee Association"
"21099",1319,11,"2017"
"21100",1319,12,""
"21101",1319,13,"Washed / Wet"
"21102",1319,14,"Bluish-Green"
"21103",1319,15,"Specialty Coffee Association"
"21104",1319,16,"m"
"21105",1320,1,"Robusta"
"21106",1320,2,"nishant gurjer"
"21107",1320,3,"India"
"21108",1320,4,"sethuraman estate"
"21109",1320,5,"sethuraman estate"
"21110",1320,6,"kaapi royale"
"21111",1320,7,"chikmagalur karnataka"
"21112",1320,8,"Sethuraman Estate Kaapi Royale"
"21113",1320,9,"60 kg"
"21114",1320,10,"Specialty Coffee Association"
"21115",1320,11,"2015"
"21116",1320,12,"Other"
"21117",1320,13,"Washed / Wet"
"21118",1320,14,"Green"
"21119",1320,15,"Specialty Coffee Association"
"21120",1320,16,"m"
"21121",1321,1,"Robusta"
"21122",1321,2,"ugacof"
"21123",1321,3,"Uganda"
"21124",1321,4,"ishaka"
"21125",1321,5,"nsubuga umar"
"21126",1321,6,"ugacof ltd"
"21127",1321,7,"western"
"21128",1321,8,"Nsubuga Umar"
"21129",1321,9,"60 kg"
"21130",1321,10,"Uganda Coffee Development Authority"
"21131",1321,11,"2014"
"21132",1321,12,""
"21133",1321,13,""
"21134",1321,14,"Green"
"21135",1321,15,"Uganda Coffee Development Authority"
"21136",1321,16,"m"
"21137",1322,1,"Robusta"
"21138",1322,2,"ugacof"
"21139",1322,3,"Uganda"
"21140",1322,4,"ugacof project area"
"21141",1322,5,"ugacof"
"21142",1322,6,"ugacof ltd"
"21143",1322,7,"iganga namadrope eastern"
"21144",1322,8,"UGACOF project area"
"21145",1322,9,"60 kg"
"21146",1322,10,"Uganda Coffee Development Authority"
"21147",1322,11,"2014"
"21148",1322,12,""
"21149",1322,13,""
"21150",1322,14,"Green"
"21151",1322,15,"Uganda Coffee Development Authority"
"21152",1322,16,"m"
"21153",1323,1,"Robusta"
"21154",1323,2,"nishant gurjer"
"21155",1323,3,"India"
"21156",1323,4,"sethuraman estate kaapi royale"
"21157",1323,5,"sethuraman estate"
"21158",1323,6,"kaapi royale"
"21159",1323,7,"chikmagalur karnataka"
"21160",1323,8,"Sethuraman Estate Kaapi Royale"
"21161",1323,9,"60 kg"
"21162",1323,10,"Specialty Coffee Association"
"21163",1323,11,"2015"
"21164",1323,12,"Other"
"21165",1323,13,"Natural / Dry"
"21166",1323,14,"Green"
"21167",1323,15,"Specialty Coffee Association"
"21168",1323,16,"m"
"21169",1324,1,"Robusta"
"21170",1324,2,"andrew hetzel"
"21171",1324,3,"India"
"21172",1324,4,"sethuraman estates"
"21173",1324,5,""
"21174",1324,6,"cafemakers"
"21175",1324,7,"chikmagalur"
"21176",1324,8,"Nishant Gurjer"
"21177",1324,9,"2 kg"
"21178",1324,10,"Specialty Coffee Association"
"21179",1324,11,"2014"
"21180",1324,12,""
"21181",1324,13,""
"21182",1324,14,"Green"
"21183",1324,15,"Specialty Coffee Association"
"21184",1324,16,"m"
"21185",1325,1,"Robusta"
"21186",1325,2,"kasozi coffee farmers association"
"21187",1325,3,"Uganda"
"21188",1325,4,"kasozi coffee farmers"
"21189",1325,5,""
"21190",1325,6,"kasozi coffee farmers association"
"21191",1325,7,"eastern"
"21192",1325,8,"Kasozi coffee farmers Association"
"21193",1325,9,"60 kg"
"21194",1325,10,"Uganda Coffee Development Authority"
"21195",1325,11,"2013"
"21196",1325,12,""
"21197",1325,13,""
"21198",1325,14,"Green"
"21199",1325,15,"Uganda Coffee Development Authority"
"21200",1325,16,"m"
"21201",1326,1,"Robusta"
"21202",1326,2,"ankole coffee producers coop"
"21203",1326,3,"Uganda"
"21204",1326,4,"kyangundu coop society"
"21205",1326,5,"ankole coffee producers coop union ltd"
"21206",1326,6,"ankole coffee producers coop"
"21207",1326,7,"south western"
"21208",1326,8,"Ankole coffee producers coop union Ltd"
"21209",1326,9,"60 kg"
"21210",1326,10,"Uganda Coffee Development Authority"
"21211",1326,11,"2014"
"21212",1326,12,""
"21213",1326,13,""
"21214",1326,14,"Green"
"21215",1326,15,"Uganda Coffee Development Authority"
"21216",1326,16,"m"
"21217",1327,1,"Robusta"
"21218",1327,2,"andrew hetzel"
"21219",1327,3,"India"
"21220",1327,4,"sethuraman estate"
"21221",1327,5,""
"21222",1327,6,"sethuraman estate"
"21223",1327,7,"chikmagalur"
"21224",1327,8,"Nishant Gurger"
"21225",1327,9,"1 kg"
"21226",1327,10,"Specialty Coffee Association"
"21227",1327,11,"2015"
"21228",1327,12,""
"21229",1327,13,""
"21230",1327,14,"Green"
"21231",1327,15,"Specialty Coffee Association"
"21232",1327,16,"m"
"21233",1328,1,"Robusta"
"21234",1328,2,"andrew hetzel"
"21235",1328,3,"India"
"21236",1328,4,"sethuraman estates"
"21237",1328,5,"sethuraman estates"
"21238",1328,6,"cafemakers, llc"
